Randomized_String,Matched_Original_String,Score
Sacurtsy Raqutramanss for Soctal Nasworks tn Wab 2.0.,,0
Undewtscnding cnd Pwedicsing Humcn Behcviow fow Tocicl Communisiet.,,0
Ssrucsura and Dynamtcs of Soctal Nasworks Racaalad by Dasa Analysts of Acsual Communtcaston Sarctcas.,,0
Parspacstcas on Soctal Naswork Analysts for Obsarcastonal Sctanstftc Dasa.,,0
Oalias Idsatitiss aad Soeial Astworkiag.,,0
Eoaespt Diseovsry ia Youtubs.eoi Usiag Faetorizatioa Isthod.,,0
Cnclyzing she Dyncmict of Communiccsion in Online Tocicl Neswowkt.,,0
"Soctal Naswork Analysts: Htssory, Concapss, and Rasaarch.",,0
Diseovsriag Iobils Soeial Astworks by Ssiaatie Tsehaologiss.,,0
Applieatioas of Soeial Astwork Aaalysis.,,0
Cttocicsing Humcn-Censewed Concepst wish Tocicl Neswowkt Uting Fuzzy Test.,,0
Ctsualtzaston of Soctal Nasworks.,,0
Aeesssibility Tsstiag of Soeial Wsbsitss.,,0
Sacurtsy and Prtcacy tn Onltna Soctal Nasworks.,,0
Cnclytit of Tocicl Neswowkt by Sentow Decompotision.,,0
Mcncging Swuts in Online Tocicl Neswowkt.,,0
Modaltng Samporal Cartaston tn Soctal Naswork: An Acolustonary Wab Graph Approach.,,0
Aovsl Visualizatioas aad Iatsraetioas for Soeial Astworks Sxploratioa.,,0
Analysts of Soctal Nasworks Axsracsad from Log Ftlas.,,0
Onltna Adcarststng tn Soctal Nasworks.,,0
Soeial Bookiarkiag oa a Eoipaay's Iatraast: A Study of Tsehaology Adoptioa aad Diffusioa.,,0
Qualtsastca Analysts of Commarctal Soctal Naswork Proftlas.,,0
Dstsetiag Eoiiuaitiss ia Soeial Astworks.,,0
Diseovsriag Eoiiuaitiss froi Soeial Astworks: Isthodologiss aad Applieatioas.,,0
Churn tn Soctal Nasworks.,,0
Mtntng Ragtonal Raprasansastca Phosos from Consumar-Ganarasad Gaosaggad Phosos.,,0
Tncasstgaston of Kay-Playar Problam tn Sarrortss Nasworks Ustng Bayas Condtstonal Probabtltsy.,,0
Eollaborativs Filtsriag Bassd oa Ehoosiag a Diffsrsat Auibsr of Asighbors for Saeh Ussr.,,0
Hcndbook of Tocicl Neswowk Sechnologiet cnd Cppliccsiont,,0
Tewvice Ditcovewy.,,0
Ambtans Laarntng.,,0
Mobile Insewnes Sechnologiet.,,0
Iatslligsat Ussr Iatsrfaess for Ubiquitous Eoiputiag.,,0
Moush and Aar Tnsaracston.,,0
Acans-Basad and Publtsh/Subscrtba Communtcaston.,,0
Trust aad Aeeouatability.,,0
Tecuwisy fow Ubiquisout Compusing.,,0
Mulstmodal Sofswara Angtnaartng.,,0
Advaaesd Haads aad Syss Iatsraetioa.,,0
Mulsimodcl Wcwehoute Pwojecs.,,0
Eoatsxt Iodsls aad Eoatsxt Awarsasss.,,0
Wiwelett cnd Mobile Communiccsiont.,,0
Onsologiet fow Tcclcble Tewvicet-Bcted Ubiquisout Compusing.,,0
Haadbook of Rsssareh oa Ubiquitous Eoiputiag Tsehaology for Rsal Tiis Satsrprisss,,0
Busiasss Forseastiag Isthods.,,0
Siart Itsis ia Rsal Tiis Satsrprisss.,,0
PROIISS.,,0
Iultiiodal aad Fsdsratsd Iatsraetioa.,,0
A Focus on Locaston Consaxs.,,0
Opporsuntsstc Nasworks.,,0
CoBIt.,,0
Adaptivs Asuro-Fuzzy Systsis.,,0
Pssr-to-Pssr Systsis.,,0
Towards Adaptivs Sseurity for Ubiquitous Eoiputiag Systsis.,,0
Bionict.,,0
Cccounsing cnd Chcwging.,,0
Iatroduetioa to Ubiquitous Eoiputiag.,,0
Raal-Stma Locaston Sracktng Mashup for Ansarprtsa.,,0
Ubiquitous Ssrviess aad Busiasss Proesssss.,,0
Ftald-Programmabla Gasa Arrays.,,0
XML Cowe Sechnologiet.,,0
High-Level Conceps Desecsion.,,0
Ftald-Programmabla Gasa Arrays.,,0
Mulsimedic Sechnologiet in Bwocdcctsing.,,0
Micwopwocettow Detign Vewificcsion.,,0
TiGe Sechnology.,,0
Ovsrsaiplsd Aaalog-to-Digital aad Digital-to-Aaalog Eoavsrtsrs.,,0
Ssqusatial Astworks with AAD aad OR Gatss.,,0
Nyqutss-Rasa ADC and DAC.,,0
Bipolar Aiplifisr Dssiga.,,0
Full-Eustoi aad Ssii-Eustoi Dssiga.,,0
RF Communtcaston Ctrcutss.,,0
Swtschad-Capactsor Ftlsars.,,0
TiGe Sechnology.,,0
ASPG and BTSS.,,0
Mtcromachtntng.,,0
Btnary Dactston Dtagrams.,,0
RF Passivs IE Eoipoasats.,,0
CAD Sools for BTSS/DFS and Dalay Faulss.,,0
CMOS.,,0
TiGe Sechnology.,,0
Divids-aad-Eoaqusr Lsaraiag.,,0
Logic Pwopewsiet of Swcntitsow Ciwcuist.,,0
Cddewt.,,0
Hcwdwcwe Detcwipsion in Vewilog.,,0
CMOT/BiCMOT Sechnology.,,0
Logie Syathssis for Fisld Prograiiabls Gats Array (FPGA) Tsehaology.,,0
Mulstchtp Modula Sachnologtas.,,0
Systsi Dyaaiies Iodsliag of Saviroaisatal Systsis.,,0
Parformanca Modaltng and Analysts tn CHDL.,,0
Bctic Sheowy of Logic Funcsiont.,,0
Stmtng and Stgnal Tnsagrtsy Analysts.,,0
Tnsarconnacs Modaltng and Stmulaston.,,0
Sxprsssioas of Logie Fuaetioas.,,0
Cell-Libwcwy Detign Cppwocch.,,0
Algortshms and Archtsacsuras for Mulstmadta and Baamformtng Communtcastons.,,0
Logtc Dastgn Prtnctplas and Axamplas.,,0
Truaeatsd Diffsrsatials.,,0
Emissew-Coupled Logic.,,0
Analog Ctrcuts Stmulaston.,,0
Logie Syathssizsr with Optiiizatioas ia Two Phasss.,,0
Embedded Memowy.,,0
ROI/PROI/SPROI.,,0
Logtc Synshasts wtsh a Mtntmum Numbar of Nagastca Gasas.,,0
Ambaddad Compustng Syssams and Hardwara/Sofswara Co-Dastgn.,,0
Dastgn Languagas.,,0
Compound Temiconducsow Devicet fow Digiscl Ciwcuist.,,0
Cltans/Sarcar Gamtng Archtsacsuras.,,0
Bipolar Juaetioa Traasistor (BJT) Eireuits.,,0
Flcth Memowiet.,,0
Tsstability Eoaespts aad DFT.,,0
Low-Powsr Isiory Eireuits.,,0
Synshasts as sha Ragtssar Sransfar Lacal and sha Bahactoral Lacal.,,0
Powew Timulcsion cnd Etsimcsion in VLTI Ciwcuist.,,0
Tilicon on Intulcsow Sechnology.,,0
Timplificcsion of Logic Expwettiont.,,0
Tnsarnas Basad Mtcro-Alacsrontc Dastgn Ausomaston (TMADA) Framawork.,,0
Mtcroalacsrontcs Packagtng.,,0
Logtc Synshasts wtsh AND and OR Gasas tn Mulst-lacals.,,0
Dyncmic Wcndom Cccett Memowy.,,0
Logic Tynshetit wish NCND (ow NOW) Gcset in Mulsi-levelt.,,0
Detign Cusomcsion Sechnology Wocdmcp.,,0
Mask-Programmabla Gasa Arrays.,,0
Tofswcwe Componens Wepotisowiet.,,0
SRAI.,,0
Opsratioaal Traaseoaduetaaes Aiplifisrs.,,0
PLL Ctrcutss.,,0
Micwopwocettow Lcyous Meshod.,,0
Bipolcw Sechnology.,,0
Htgh-Fraquancy Ampltftars.,,0
EIOS Aiplifisr Dssiga.,,0
Constnuous-Stma Ftlsars.,,0
Dastgn of MASFAS and HAMS Logtc Ctrcutss.,,0
Logtc Synshastzar by sha Sransducston Mashod.,,0
CTIC Detign.,,0
Prograiiabls Logie Dsviess.,,0
Ths VLSI Haadbook.,,0
Big Auibsr Iultiplieatioa.,,0
Ehaaasl Hot Slsetroa Dsgradatioa-Dslay ia IOS Traasistors Dus to Dsutsriui Aaasal.,,0
Logic Tynshetit wish CND cnd OW Gcset in Swo Levelt.,,0
Pass Sranstssors.,,0
CMC Wetecwch in Lcsin Cmewicc cnd Tpcin.,,0
Compusar Madtasad Communtcaston and Mulstmodal Tnssrucston tn Htghar Aducaston.,,0
Locastng Prasanca and Poststons tn Onltna Focus Group Saxs wtsh Ssanca-Shtfs Analysts.,,0
Statistieal Distributioas: Aa Ovsrvisw.,,0
Sowards a Communtcaston-Basad Approach so Cybar-Bullytng.,,0
Eoiputsr Isdiatsd Asgotiatioas aad Dsesptioa.,,0
Sarmtnologtcal Obfuscaston tn Onltna Rasaarch.,,0
Cffecsive Collcbowcsive Intswucsion wish Libwcwicnt.,,0
Huiaa-Robot Iatsraetioa.,,0
Kaowlsdgs Eoiiuaieatioa with Sharsd Databasss.,,0
Amargans Nasworks tn Compusar-Supporsad Groups.,,0
Eoiputsr Isdiatsd Spsseh Tsehaology.,,0
Millennium Lecdewthip Inc.,,0
Building Idensisy shwough Online Collcbowcsion.,,0
"TM's Growsh, Banaftss, and Tmpacs on Communtcaston.",,0
"Weviewew Mosivcsiont, Bict, cnd Cwedibilisy in Online Weviewt.",,0
Compusew Medicsed Communiccsion fow she Enhcncemens of Ptychoshewcpy.,,0
P2P Ftla Shartng.,,0
Dtscoursa and Naswork Analysas of Laarntng Concarsastons.,,0
Iastaat Isssagiag as a Hypsrisdiui ia ths Iakiag.,,0
Innovcsion cnd Usilisy in she Opsiccl Swcntpows Neswowk.,,0
Highew Educcsion't Ute of Couwte Mcncgemens Tofswcwe.,,0
Linguitsict of Compusew-Medicsed Communiccsion.,,0
Viwsucl Collcbowcsion in Immewtive cnd Non-Immewtive Viwsucl Enviwonmenst.,,0
Cccettible Detign fow Communiccsion on she Web.,,0
CMC cnd she Ncsuwe of Humcn/ Mcchine Insewfcce.,,0
Communtcastng Alacsrontcally Whan Soo Far Away so Ctsts.,,0
Suwn Scking in E-Mcil Ditcuttiont.,,0
Dacapstca Communtcaston tn A-Collaboraston.,,0
Dtcargans Naws Madta tn Compusar Madtasad Naws Communtcaston.,,0
Modewcsing Ditcuttion Gwoupt Uting Compusew Medicsed Communiccsion.,,0
Eoiputsr Isdiatsd Eollaboratioa.,,0
Linguitsic Fowmt cnd Funcsiont of TMT Sexs Mettcget in Nigewic.,,0
Ths Iipaet of Psrsoaality oa Virtual Tsai Ersativity aad Quality.,,0
Solidarity aad Rapport ia Soeial Iatsraetioa.,,0
Podeastiag aad Rsally Siipls Syadieatioa (RSS).,,0
"Aa Aaalysis of a Dseads of Rsssareh Publishsd ia ths ""Jouraal of Eoiputsr Isdiatsd Eoiiuaieatioa"".",,0
Tocicl Influence cnd Compusew Medicsed Communiccsion.,,0
E-Mensowing.,,0
Hcndbook of Wetecwch on Compusew Medicsed Communiccsion (2 Volumet),,0
Digital Stsgaaography.,,0
Sssk aad Ys Shall Fiad.,,0
Saachtng Cradtbtltsy of Sourcas tn an Aga of CMC.,,0
Laarntng and Saachtng wtsh CMC tn sha U.S. Htghar Aducaston Arana.,,0
Cowpowcse Blogging.,,0
Parsuastca Dastgn.,,0
Pwepcwing Pcwsicipcnst fow Compusew Medicsed Communiccsion.,,0
Highew Owdew Shinking in Online Couwtet.,,0
Iultitaskiag EIE to Study Eoaasetsd Orgaaizatioas.,,0
Huiaa Eoiputsr Iatsraetioa aad ths Bsst Iix of Faes-to-Faes aad S-Iatsraetioas ia Sdueatioaal Ssttiags.,,0
Tente of Viwsucl Communisy.,,0
She Ute of Tsowy in Building Online Gwoup Welcsionthipt.,,0
Tnnocastons and Mostcastons tn Onltna Chas.,,0
Shtfstng Srands tn Acaluastng sha Cradtbtltsy of CMC.,,0
Ths Uatappsd Lsaraiag Potsatial of EIE ia Highsr Sdueatioa.,,0
Blogs.,,0
Naswork and Salacommuntcastons: Madta.,,0
Tocicl Influence cnd Compusew Medicsed Communiccsion.,,0
Compoting Idensisy in Online Intswucsioncl Consexst.,,0
CMC cnd E-Mensowing in Midwifewy.,,0
Infowmcsion Commont cnd Web 2.0 Sechnologiet.,,0
Digital Storytslliag froi Artifieial Iatslligsaes to YouTubs.,,0
Compuscsioncl Complexisy of Lecwning.,,0
Sha Psychology of Parsonal Wab Stsas.,,0
Ssay Sunad for Podcass U and sha Dasa on M-Laarntng.,,0
WebCom.,,0
Sha Usa of CMC Sachnologtas tn Acadamtc Ltbrartas.,,0
Publithing cn Insewnes E-Zine.,,0
Ehat Roois for Laaguags Tsaehiag aad Lsaraiag.,,0
Broadcass Ssraam Aushanstcaston.,,0
Tecuwisy Policy Lifecycle: Funcsiont cnd Wetpontibilisiet.,,0
Aaaoslsetroaie-Bassd Dstsetioa for Biology aad Isdieias.,,0
Cybarnastcs and Laarntng Ausomasa.,,0
Samtconducsor Manufacsurtng Ausomaston.,,0
Mulsimedic Cwchivet cnd Medicsowt.,,0
Btomasrtcs: Sarms and Daftntstons.,,0
Cusomcsion in Fincncicl Tewvicet.,,0
Cusomcsion in Home Cpplicncet.,,0
Ausomaston tn Aducaston/Laarntng Syssams.,,0
Sansors and Sansor Nasworks.,,0
Whcs Ccn Be Cusomcsed? Whcs Ccnnos Be Cusomcsed?.,,0
Mcchining Linet Cusomcsion.,,0
Rsal-Tiis Autoaoiie Autoiatioa.,,0
Iaehias Tool Autoiatioa.,,0
Detign Cusomcsion fow Micwoelecswonict.,,0
Cusomcsion of Mobilisy cnd Ncvigcsion.,,0
Safasy Warntngs for Ausomaston.,,0
"Eoiiuaieatioa ia Autoiatioa, Iaeludiag Astworkiag aad Wirslsss.",,0
Adcancas tn Robostcs and Ausomaston: Htssortcal Parspacstcas.,,0
Seoaoiie Ratioaalizatioa of Autoiatioa Projsets.,,0
Rotary Hsart Assist Dsviess.,,0
"Compusew-Cided Detign, Compusew-Cided Engineewing, cnd Vituclizcsion.",,0
Telecsive Encwypsion.,,0
A History of Autoiatie Eoatrol.,,0
e-Govewnmens.,,0
Humcn Fccsowt in Cusomcsion Detign.,,0
Eoatrol Thsory for Autoiatioa - Advaaesd Tsehaiquss.,,0
Waldtng Ausomaston.,,0
Algsbraie Statisties.,,0
Iadustrial Iatslligsat Robots.,,0
Ssrvies Robots aad Autoiatioa for ths Disablsd/Liiitsd.,,0
She Tmcws Building.,,0
Collaborastca Analystcs for Assrophystcs Axplorastons.,,0
Conswol Sheowy fow Cusomcsion: Fundcmensclt.,,0
Dseisioa Support Systsis.,,0
Dtssrtbusad Agans Sofswara for Ausomaston.,,0
Softwars Arehitseturs.,,0
"Eollaborativs s-Work, s-Busiasss, aad s-Ssrvies.",,0
"Tocicl, Owgcnizcsioncl, cnd Individucl Impccst of Cusomcsion.",,0
Digiscl Mcnufccsuwing cnd WFID-Bcted Cusomcsion.,,0
Impccst of Cusomcsion on Pwecition.,,0
Virtual Rsality aad Autoiatioa.,,0
Mobile Commewce.,,0
Srands tn Ausomaston.,,0
Atr Sransporsaston Syssam Ausomaston.,,0
Cusomcsion: Whcs Is Mecnt so Ut Cwound she Wowld.,,0
Vehicle cnd Wocd Cusomcsion.,,0
"Produetioa, Supply, Logisties aad Distributioa.",,0
Autoiatioa aad Roboties ia Iiaiag aad Iiasral Proesssiag.,,0
Ausomaston tn Sporss and Ansarsatnmans.,,0
Ausomastng Arrors and Confltcss Prognosstcs and Pracanston.,,0
Tpcce cnd Explowcsion Cusomcsion.,,0
Conswol Tytsem fow Cusomcsed Feed Plcns.,,0
Cusomcsion in Cgwiculsuwe.,,0
Flaxtbla and Practston Assambly.,,0
Sprtngar Handbook of Ausomaston,,0
Aireraft Iaaufaeturiag aad Asssibly.,,0
Rsal-Tiis Autoaoiie Autoiatioa.,,0
Cusomcsion in Food Pwocetting.,,0
Evolusioncwy Sechniquet fow Cusomcsion.,,0
Sha Human Rola tn Ausomaston.,,0
Lcwge-Tccle Complex Tytsemt.,,0
Autoiatiag Iaforiatioa aad Tsehaology Ssrviess.,,0
Cusomcsion in Hotpisclt cnd Heclshccwe.,,0
Rsal-Tiis Autoaoiie Autoiatioa.,,0
Madtcal Tnformastcs.,,0
Artifieial Iatslligsaes aad Autoiatioa.,,0
Autoiatioa aad Eoatrol ia Bioisdieal Systsis.,,0
Procass Ausomaston.,,0
Ausomastng Sartous Gamas.,,0
Masartal Handltng Ausomaston tn Producston and Warahousa Syssams.,,0
Eoiputsr aad Robot-Assistsd Isdieal Iatsrvsatioa.,,0
Busiasss Proesss Autoiatioa.,,0
Samtconducsor Manufacsurtng Ausomaston.,,0
Adcancas tn Tndussrtal Ausomaston: Htssortcal Parspacstcas.,,0
"Raltabtltsy, Matnsatnabtltsy, and Safasy.",,0
Produet Autoiatioa.,,0
Aducaston and Qualtftcaston for Consrol and Ausomaston.,,0
Aducaston and Qualtftcaston for Consrol and Ausomaston.,,0
Tecuwing Elecswiccl Powew Tytsem Opewcsion.,,0
Cusomcsion in she Wood cnd Pcpew Indutswy.,,0
Flight Dsek Autoiatioa.,,0
Machasrontc Syssams - A Shors Tnsroducston.,,0
Quality of Ssrvies (QoS) of Autoiatioa.,,0
Ausomaston Undar Sarctca-Ortansad Grtds.,,0
Aconomtc Aspacss of Ausomaston.,,0
Eoatrol of Uaesrtaia Systsis.,,0
Cusomcsic Conswol in Tytsemt Biology.,,0
Aducaston and Qualtftcaston for Consrol and Ausomaston.,,0
Claantng Ausomaston.,,0
Indutswicl Communiccsion Pwosocolt.,,0
Pwccsiccl Cusomcsion Tpecificcsion.,,0
Eollaborativs Huiaa-Autoiatioa Dseisioa Iakiag.,,0
Ansarprtsa Tnsagraston and Tnsaroparabtltsy.,,0
Quality of Ssrvies (QoS) of Autoiatioa.,,0
Augisatsd Rsality for Iaiatsaaaes.,,0
Ovewview of Cwsificicl Inselligence.,,0
Gais Bot Dstsetioa oa Iassivs Iultiplaysr Oalias Rols-Playiag Gaiss (IIORPGs) Systsis.,,0
Erowd Svaeuatioa Usiag Siiulatioa Tsehaiquss.,,0
Augmansad Raaltsy tn Tmaga-Gutdad Surgary.,,0
"MEEGC+, Tytsemcsic Model so Evclucse Educcsioncl Gcmet.",,0
Ocarctaw of Ctrsual Ambtsontc Syssams.,,0
Iotioa Plaaaiag ia Eoiputsr Gaiss.,,0
Uaeaaay Vallsy ia Virtual Rsality.,,0
Mulst-usar Ctrsual Anctronmanss for Aducaston.,,0
Compusew Gcmet cnd Cwsificicl Inselligence.,,0
Temiosict of Compusew Gcmet.,,0
Gcme Shinking X Gcme Detign Shinking.,,0
Cybarstcknass.,,0
"Tswett Weducsion, Welcxcsion, cnd Mediscsive Tscset Uting Ptychophytiologiccl Mectuwemenst Bcted on Biofeedbcck Tytsemt vic HWV cnd EEG.",,0
Flutd Stmulaston.,,0
Abstraetioa aad Stylizsd Dssiga ia 3D Aaiiatsd Filis: Sxtrapolatioa of 2D Aaiiatioa Dssiga.,,0
Compusew Gcmet in Educcsion.,,0
Simed Cusomcsc fow Video Gcmet cnd Insewccsion.,,0
Artistie Data Visualizatioa ia ths Iakiag.,,0
Sound Spastaltzaston.,,0
Gamas and Acstca Agtng.,,0
Gama Tnsarfaca: Tnfluanca of Dtagasa Shaory on sha Usar Axpartanca.,,0
Bouadiag Voluis Hisrarehiss for Rigid Bodiss.,,0
Cnimcsion cnd Neuwocinemcsict: Vitible Lcngucge of E-mosion-T cnd Ist Mcgiccl Tcience.,,0
Sdueatioaal Virtual Rsality Gais Dssiga for Fili aad Aaiiatioa.,,0
Saeyelopsdia of Eoiputsr Graphies aad Gaiss.,,0
Radastgntng Gamas for Naw Tnsarfacas and Plasforms.,,0
Biomeswict in Video Tuwveillcnce.,,0
Plcyew-Cvcscw Link: Insewditciplincwy Embodimens Pewtpecsivet.,,0
Iatsraetivs Augisatsd Rsality to Support Sdueatioa.,,0
Poss-Dtgtsal Graphtcs tn Compusar Gamas.,,0
Desecsing cnd Pwevensing Online Gcme Bost in MMOWPGt.,,0
Grtaftng tn MMORPGs.,,0
Gcmet cnd she Mcgic Ciwcle.,,0
Playsr Psrsoaas aad Gais Ehoies.,,0
Soy Compusing.,,0
"Ehildrsa's Gaiss, froi Turtls to Squirtls.",,0
Virtual Rsality aad Autoiatioa.,,0
"Vidso Gais Storytslliag Fuadaisatals: Ssttiag, Powsr Status, Toas, Ssealatioa.",,0
Tonic Insewccsiont in Viwsucl Enviwonmenst.,,0
"Mixed Weclisy, Gcmified Pwetence, cnd Tsowyselling fow Viwsucl Muteumt.",,0
Public Heclsh Educcsion Vic Compusew Gcmet.,,0
Sacstla Ctsualtzaston and 3D Prtnstng for Aducaston.,,0
Iatsraetioa with Iobils Augisatsd Rsality Saviroaisats.,,0
Chtldran Prtcacy Prosacston.,,0
Ctrsual Raaltsy-Basad Datly Scrum Maastngs.,,0
Biotenting in Insewccsive Cws: C Utew-Censewed Scxonomy.,,0
Aatural Walkiag ia Virtual Rsality.,,0
Mashups and Compostsa Appltcastons.,,0
Ausomastng Sartous Gamas.,,0
Sdueatioaal Virtual Rsality Gais Dssiga for Fili aad Aaiiatioa.,,0
Gaiifieatioa of Iodsra Soeisty: Digital Isdia's Iaflusaes oa Eurrsat Soeial Praetiess.,,0
Compusew Gcmet cnd she Evolusion of Digiscl Wighst.,,0
Puyo Puyo.,,0
Lcssice Bolszmcnn Meshod fow Diffution-Weccsion Pwoblemt.,,0
Fouadatioas of Iatsraetioa ia ths Virtual Rsality Isdiui.,,0
Aarrativs ia Vidso Gaiss.,,0
Amart Modal.,,0
Analog Prososyptng for Dtgtsal Gama Dastgn.,,0
"Ksy Sarly Vsrtieals, Ehallsagss aad Liiitatioas ia Iiplsisatatioa of Augisatsd Rsality.",,0
"Comic Cwst in Gcmet, Cttes Pwoducsion, cnd Wendewing.",,0
Skull and Rosas Card Gama.,,0
Gcmificcsion cnd Tewiout Gcmet.,,0
Explowing Innovcsive Sechnology: 2D Imcge Bcted Cnimcsion wish she iPcd.,,0
Origia of Virtual Rsality.,,0
"Opsa Soures 3D Priatiag, History of.",,0
Rshabilitatioa Gaiss.,,0
Virtual Rsality Systsi Fidslity.,,0
Mobtla Cloud Gamtng.,,0
Gcme Pwotumpsion.,,0
3D Visualizatioa Iatsrfaes for Tsiporal Aaalysis of Soeial Isdia.,,0
Collaborastca Angtnaartng and Ctrsual Prososyptng Wtshtn Ctrsual Raaltsy.,,0
"3D Pwinsing, Hitsowy of.",,0
Quewy-by-Gcming.,,0
Soeial Virtual Rsality.,,0
Origia of Virtual Rsality.,,0
"Physieal, Virtual, aad Gais World Psrsistsaes.",,0
Potsatial of Augisatsd Rsality for Iatslligsat Traasportatioa Systsis.,,0
Gais-Bassd Iatsrvsatioas ia Publie Hsalth: Sxploitiag ths Sagagiag Faetor of Gaisplay.,,0
Hyparmadta Narrastca as a Sool for Sartous Gamas.,,0
Narrastca Dastgn.,,0
Cloud for Gamtng.,,0
Compusar Go.,,0
Eollisioa Dstsetioa.,,0
Cognisive Ptychology Cpplied so Utew Expewience in Video Gcmet.,,0
Vidsogais Sagagsisat: Psyehologieal Fraisworks.,,0
3D-Randarad Tmagas and Shatr Appltcaston tn sha Tnsartor Dastgn.,,0
3D Iodslliag Through Photograiistry ia Eultural Hsritags.,,0
Origia of Virtual Rsality.,,0
Mcncgemens Commismens.,,0
Sratntng Spastal Sktlls wtsh Ctrsual Raaltsy and Augmansad Raaltsy.,,0
Pwososype Bcted Clcttificcsion in Bioinfowmcsict.,,0
Virtual Rsality Gais Sagiass.,,0
Visual Psresptual Skills Traiaiag ia Virtual Saviroaisats.,,0
3D Woom Lcyous Tytsem Uting IEC (Insewccsive Evclucsioncl Compuscsion).,,0
Movie-Mcking of Tpcsiosempowcl Dyncmict in Complex Tytsemt.,,0
Procadural Audto tn Ctdao Gamas.,,0
Onltna Gamtng Scalabtltsy.,,0
"Iatsgratiag Virtual Rsality aad Augisatsd Rsality iato Advsrtisiag Eaipaigas: History, Tsehaology, aad Futurs Trsads.",,0
Siotioaal Eoagrusaes ia Vidso Gais Audio.,,0
Augmansad Laarntng Axpartanca for School Aducaston.,,0
Gais Writsr's Dilsiia: Eoatsxt vs. Story.,,0
Iatsraetiag with a Fully Siiulatsd Sslf-Balaaeiag Bipsdal Eharaetsr ia Augisatsd aad Virtual Rsality.,,0
Ehallsags-Bassd Lsaraiag ia a Ssrious Global Gais.,,0
Latties Boltziaaa Isthod for Fluid Siiulatioa.,,0
"Online Plcyewt: Engcgemens, Immewtion, cnd Cbtowpsion Ccwott Tecondcwy Wowldt.",,0
Artistie Data Visualizatioa ia ths Iakiag.,,0
Virtual Rsality Gais Sagiass.,,0
"Tocicl-, Mobile- cnd Mulsi-Plcyew-Gcmet cnd sheiw Impccs on Sodcy't Online Ensewscinmens Indutswy.",,0
Cellulcw Cusomcsc Meshodt.,,0
Virtual aad Augisatsd Rsality.,,0
Siotioa-Bassd 3D EG Eharaetsr Bshaviors.,,0
Concepsucl Model of Mobile Cugmensed Weclisy fow Culsuwcl Hewiscge.,,0
Soeial Virtual Rsality.,,0
Hologwcphy ct cn Cwchisecsuwcl Decowcsion.,,0
Lasstca Gas Callular Ausomasa for Flutd Stmulaston.,,0
Monsa-Carlo Sraa Saarch.,,0
Sseurity Iiplieatioa ia Virtualizatioa.,,0
Eoatsiporary Eoiputsr Shogi.,,0
Origia of Virtual Rsality.,,0
Pwetence cnd Immewtion in Viwsucl Weclisy.,,0
Virtual Rsality Stsrso Post-Eoavsrsioa Aftsr Sffsets Workflow.,,0
Cltans/Sarcar Gamtng Archtsacsuras.,,0
Secching Compusew Gwcphict by Cppliccsion.,,0
Postston Basad Dynamtcs.,,0
Dtssrtbusad Stmulaston and Gamas.,,0
Dtgtsal Gamas for Antmals.,,0
Arithistie of p-adie Auibsrs.,,0
Cwec of Insewets Mcncgemens in Mcttively Mulsiplcyew Online Gcmet.,,0
Tmaga Qualtsy Acaluaston of a Compusar-Ganarasad Phasa Hologram.,,0
Sansor Ftald Ctsualtzaston.,,0
Genesic Clgowishm (GC)-Bcted NPC Mcking.,,0
Online Gcming.,,0
Eoastruetiag Gais Agsats Through Siiulatsd Svolutioa.,,0
2-Timplex Pwitm ct c Cognisive Gwcphict Sool fow Decition-Mcking.,,0
Sys Traekiag ia Virtual Rsality.,,0
Dastgn of Altanaston tn Ctdao Gamas.,,0
Skasch-Basad Postng for 3D Antmaston.,,0
Tcclcble Sechniquet so Vituclize Tpcsiosempowcl Dcsc.,,0
Thsory of Iiakowski-Lorsatz Spaess.,,0
"Mindfulnett, Viwsucl Weclisy, cnd Video Gcmet.",,0
Owigin of Gcmet.,,0
Iatsraetivs Virtual Rsality Aavigatioa Usiag Eavs Autoiatie Virtual Saviroaisat Tsehaology.,,0
"Dyncmic Mutic Genewcsion, Cudio Cnclytit-Tynshetit Meshodt.",,0
Iiisrsivs Virtual Rsality Ssrious Gaiss.,,0
Psychologtcal Gama Dastgn.,,0
Immewtive Cuwclizcsion Uting Hecdphonet.,,0
Characsar Antmaston Scrtpstng Anctronmans.,,0
UV Iap Gsasratioa oa Triaagular Issh.,,0
Gcme Loop cnd Sypiccl Implemenscsion.,,0
Shapa Daformaston Modals.,,0
Politieal Gais Dssiga.,,0
Origia of Virtual Rsality.,,0
Gcme Detign cnd Emosiont: Cnclytit Modelt.,,0
Gais Dsvslopisat Lsadsrship Tips.,,0
Iavasivs Attaeks.,,0
Plug-tn-Basad Assas Comptlar Archtsacsura.,,0
Tcheduling Equcl Pwocetting Sime Jobt.,,0
Utew-Censewed Detign cnd Evclucsion Meshodology fow Viwsucl Enviwonmenst.,,0
Box-Cox Sransformaston.,,0
Tmmarstca Sachnologtas for Madtcal Aducaston.,,0
Gama Playar Modaltng.,,0
Ehallsagss Faeiag ths Arab Aaiiatioa Eiasia.,,0
Htssory of Augmansad Raaltsy.,,0
"Viwsucl Wowld, c Definision Incowpowcsing Ditswibused Compusing cnd Intscncet.",,0
Iodsliag aad Issh Proesssiag for Gaiss.,,0
WST CI Pwoblemt cnd Sechniquet.,,0
Potspwoducsion in Gcme Cinemcsict.,,0
SSAM Laarntng Shrough Ctdao Gamas.,,0
