Randomized_String,Matched_Original_String,Score
CIOS/BiCIOS Techaology.,,0.0
Logic Tynthetit for Field Progrcmmcble Gcte Crrcy (FPGC) Technology.,,0.0
Mulsichip Modula Sachnologias.,,0.0
Syssam Siming.,,0.0
Perforiaace Iodeliag aad Aaalysis ia VHDL.,,0.0
Bctic Theory of Logic Functiont.,,0.0
Timing cnd Tigncl Integrity Cnclytit.,,0.0
Insarconnacs Modaling and Simulasion.,,0.0
Exprettiont of Logic Functiont.,,0.0
Call-Library Dasign Approach.,,0.0
Algorishms and Archisacsuras for Mulsimadia and Baamforming Communicasions.,,0.0
Logic Detign Principlet cnd Excmplet.,,0.0
Mctericlt.,,0.0
Emitter-Coupled Logic.,,0.0
Cnclog Circuit Timulction.,,0.0
Logic Syathesizer with Optiiizatioas ia Two Phases.,,0.0
Ambaddad Mamory.,,0.0
ROM/PROM/EPROM.,,0.0
Logic Synshasis wish a Minimum Numbar of Nagasiva Gasas.,,0.0
Embedded Computing Tyttemt cnd Hcrdwcre/Toftwcre Co-Detign.,,0.0
Detign Lcngucget.,,0.0
Coipouad Seiicoaductor Devices for Digital Circuits.,,0.0
Crchitecture.,"Service Oriented Architectures, the DoD Architecture Framework 1.5, and Executable Architectures.",8.931687
Bipolar Juncsion Sransissor (BJS) Circuiss.,,0.0
Flcth Memoriet.,,0.0
Tettcbility Conceptt cnd DFT.,,0.0
Low-Power Ieiory Circuits.,,0.0
Syathesis at the Register Traasfer Level aad the Behavioral Level.,,0.0
Power Timulction cnd Ettimction in VLTI Circuitt.,,0.0
Tilicon on Intulctor Technology.,,0.0
Simplificasion of Logic Axprassions.,,0.0
Insarnas Basad Micro-Alacsronic Dasign Ausomasion (IMADA) Framawork.,,0.0
Iicroelectroaics Packagiag.,,0.0
Logic Syathesis with AaD aad OR Gates ia Iulti-levels.,,0.0
Dyncmic Rcndom Cccett Memory.,,0.0
Logic Synshasis wish NAND (or NOR) Gasas in Mulsi-lavals.,,0.0
Desiga Autoiatioa Techaology Roadiap.,,0.0
Mctk-Progrcmmcble Gcte Crrcyt.,,0.0
Passive Coipoaeats.,,0.0
TRCM.,,0.0
Operatioaal Traascoaductaace Aiplifiers.,,0.0
PLL Circuitt.,,0.0
Microprocettor Lcyout Method.,,0.0
Bipolcr Technology.,,0.0
High-Frequency Cmplifiert.,,0.0
CMOT Cmplifier Detign.,,0.0
Consinuous-Sima Filsars.,,0.0
Detign of METFET cnd HEMT Logic Circuitt.,,0.0
Logic Tynthetizer by the Trcntduction Method.,,0.0
CTIC Detign.,,0.0
Prograiiable Logic Devices.,,0.0
The VLSI Haadbook.,,0.0
Multipliert.,,0.0
Chcnnel Hot Electron Degrcdction-Delcy in MOT Trcntittort Due to Deuterium Cnnecl.,,0.0
Logic Synshasis wish AND and OR Gasas in Swo Lavals.,,0.0
Pass Traasistors.,,0.0
CIC Research ia Latia Aierica aad Spaia.,,0.0
Compusar Madiasad Communicasion and Mulsimodal Inssrucsion in Highar Aducasion.,,0.0
Locasing Prasanca and Posisions in Onlina Focus Group Saxs wish Ssanca-Shifs Analysis.,,0.0
E-Mcil Dittribution Littt in Cdult Lecrning.,,0.0
Towards a Coiiuaicatioa-Based Approach to Cyber-Bullyiag.,,0.0
Coiputer Iediated aegotiatioas aad Deceptioa.,,0.0
Sarminological Obfuscasion in Onlina Rasaarch.,,0.0
Affacsiva Collaborasiva Inssrucsion wish Librarians.,,0.0
Huiaa-Robot Iateractioa.,,0.0
Kaowledge Coiiuaicatioa with Shared Databases.,,0.0
Eiergeat aetworks ia Coiputer-Supported Groups.,,0.0
Computer Medicted Tpeech Technology.,,0.0
Iilleaaiui Leadership Iac.,,0.0
Building Identity through Online Collcborction.,,0.0
II's Growth Beaefits aad Iipact oa Coiiuaicatioa.,,0.0
Reviewer Motivctiont Bict cnd Credibility in Online Reviewt.,,0.0
Computer Medicted Communicction for the Enhcncement of Ptychothercpy.,,0.0
P2P File Thcring.,,0.0
Ditcourte cnd Network Cnclytet of Lecrning Convertctiont.,,0.0
Inttcnt Mettcging ct c Hypermedium in the Mcking.,,0.0
Innovasion and Usilisy in sha Opsical Sranspors Naswork.,,0.0
Higher Educatioa's Use of Course Iaaageieat Software.,,0.0
Liaguistics of Coiputer-Iediated Coiiuaicatioa.,,0.0
Virtual Collaboratioa ia Iiiersive aad aoa-Iiiersive Virtual Eaviroaieats.,,0.0
Accassibla Dasign for Communicasion on sha Wab.,,0.0
CMC and sha Nasura of Human/ Machina Insarfaca.,,0.0
Coiiuaicatiag Electroaically Whea Too Far Away to Visit.,,0.0
Turn Tcking in E-Mcil Ditcuttiont.,,0.0
Deceptive Communicction in E-Collcborction.,,0.0
Divargans Naws Madia in Compusar Madiasad Naws Communicasion.,,0.0
Modercting Ditcuttion Groupt Uting Computer Medicted Communicction.,,0.0
Computer Medicted Collcborction.,,0.0
Linguittic Formt cnd Functiont of TMT Text Mettcget in Nigeric.,,0.0
The Iipact of Persoaality oa Virtual Teai Creativity aad Quality.,,0.0
Tolidcrity cnd Rcpport in Tocicl Intercction.,,0.0
Podcastiag aad Really Siiple Syadicatioa (RSS).,,0.0
"Aa Aaalysis of a Decade of Research Published ia the ""Jouraal of Coiputer Iediated Coiiuaicatioa"".",,0.0
Global Culture aad Coiputer Iediated Coiiuaicatioa.,,0.0
E-Mentoring.,,0.0
Hcndbook of Retecrch on Computer Medicted Communicction (2 Volumet),,0.0
Digital Photography.,,0.0
Teek cnd Ye Thcll Find.,,0.0
Tecching Credibility of Tourcet in cn Cge of CMC.,,0.0
Lecrning cnd Tecching with CMC in the U.T. Higher Educction Crenc.,,0.0
Corporate Bloggiag.,,0.0
Pertuctive Detign.,,0.0
Prepariag Participaats for Coiputer Iediated Coiiuaicatioa.,,0.0
Higher Order Thiakiag ia Oaliae Courses.,,0.0
Iultitaskiag CIC to Study Coaaected Orgaaizatioas.,,0.0
Human Compusar Insaracsion and sha Bass Mix of Faca-so-Faca and A-Insaracsions in Aducasional Sassings.,,0.0
Sansa of Virsual Communisy.,,0.0
The Use of Story ia Buildiag Oaliae Group Relatioaships.,,0.0
Innovasions and Mosivasions in Onlina Chas.,,0.0
Thifting Trendt in Evclucting the Credibility of CMC.,,0.0
The Uatapped Learaiag Poteatial of CIC ia Higher Educatioa.,,0.0
Blogt.,LogTM: log-based transactional memory.,10.720232
Form and Funcsion of Masacommunicasion in CMC.,,0.0
Tocicl Influence cnd Computer Medicted Communicction.,,0.0
Composing Idansisy in Onlina Inssrucsional Consaxss.,,0.0
CIC aad E-Ieatoriag ia Iidwifery.,,0.0
Informasion Commons and Wab 2.0 Sachnologias.,,0.0
Digitcl Ttorytelling from Crtificicl Intelligence to YouTube.,,0.0
Coiputer Iediated Learaiag.,,0.0
The Ptychology of Pertoncl Web Titet.,,0.0
Stay Tuaed for Podcast U aad the Data oa I-Learaiag.,,0.0
WabCom.,,0.0
The Ute of CMC Technologiet in Cccdemic Librcriet.,,0.0
Publishing an Insarnas A-Zina.,,0.0
Chat Roois for Laaguage Teachiag aad Learaiag.,,0.0
Podcastia.,Podcastia.,17.73137
Producs Lifacycla Managamans and Ambaddad Informasion Davicas.,,0.0
aaaoelectroaic-Based Detectioa for Biology aad Iediciae.,,0.0
Cybernetict cnd Lecrning Cutomctc.,,0.0
aaaoiaaufacturiag Autoiatioa.,,0.0
Iedical Autoiatioa aad Robotics.,,0.0
Autoiatioa aad Ethics.,,0.0
Cutomction in Fincncicl Tervicet.,,0.0
Autoiatioa ia Hoie Appliaaces.,,0.0
Autoiatioa ia Educatioa/Learaiag Systeis.,,0.0
Sansors and Sansor Nasworks.,,0.0
What Caa Be Autoiated? What Caaaot Be Autoiated?.,,0.0
Machining Linas Ausomasion.,,0.0
Real-Tiie Autoaoiic Autoiatioa.,,0.0
Iachiae Tool Autoiatioa.,,0.0
Detign Cutomction for Microelectronict.,,0.0
Ausomasion of Mobilisy and Navigasion.,,0.0
Tcfety Wcrningt for Cutomction.,,0.0
Communicasion in Ausomasion Including Nasworking and Wiralass.,,0.0
Cdvcncet in Robotict cnd Cutomction: Hittoriccl Pertpectivet.,,0.0
Ecoaoiic Ratioaalizatioa of Autoiatioa Projects.,,0.0
Rosary Haars Assiss Davicas.,,0.0
Compusar-Aidad Dasign Compusar-Aidad Anginaaring and Visualizasion.,,0.0
Teleoperction.,,0.0
A Hissory of Ausomasic Consrol.,,0.0
e-Government.,,0.0
Huiaa Factors ia Autoiatioa Desiga.,,0.0
Consrol Shaory for Ausomasion - Advancad Sachniquas.,,0.0
Weldiag Autoiatioa.,,0.0
Autoiatioa Statistics.,,0.0
Iadustrial Iatelligeat Robots.,,0.0
Sarvica Roboss and Ausomasion for sha Disablad/Limisad.,,0.0
Sha Smars Building.,,0.0
Collaborasiva Analysics for Assrophysics Axplorasions.,,0.0
Control Theory for Cutomction: Fundcmentclt.,,0.0
Decition Tupport Tyttemt.,,0.0
Dissribusad Agans Sofswara for Ausomasion.,,0.0
Software Iaaageieat.,,0.0
Collcborctive e-Work e-Butinett cnd e-Tervice.,,0.0
Social Organizasional and Individual Impacss of Ausomasion.,,0.0
Digisal Manufacsuring and RFID-Basad Ausomasion.,,0.0
Iipacts of Autoiatioa oa Precisioa.,,0.0
Virsual Raalisy and Ausomasion.,,0.0
e-Commerce.,,0.0
Trendt in Cutomction.,,0.0
Air Sransporsasion Syssam Ausomasion.,,0.0
Cutomction: Whct It Mecnt to Ut Cround the World.,,0.0
Vehicle aad Road Autoiatioa.,,0.0
Productioa Supply Logistics aad Distributioa.,,0.0
Cutomction cnd Robotict in Mining cnd Minercl Procetting.,,0.0
Cutomction in Tportt cnd Entertcinment.,,0.0
Autoiatiag Errors aad Coaflicts Progaostics aad Preveatioa.,,0.0
Spaca and Axplorasion Ausomasion.,,0.0
Coatrol Systei for Autoiated Feed Plaat.,,0.0
Ausomasion in Agriculsura.,,0.0
Flexible aad Precisioa Asseibly.,,0.0
Springar Handbook of Ausomasion,,0.0
Aircraft Iaaufacturiag aad Asseibly.,,0.0
Conttruction Cutomction.,,0.0
Cutomction in Food Procetting.,,0.0
Avolusionary Sachniquas for Ausomasion.,,0.0
The Humcn Role in Cutomction.,,0.0
Lcrge-Tccle Complex Tyttemt.,,0.0
Cutomcting Informction cnd Technology Tervicet.,,0.0
Ausomasion in Hospisals and Haalshcara.,,0.0
Library Ausomasion.,,0.0
Mediccl Informctict.,,0.0
Artificial Iatelligeace aad Autoiatioa.,,0.0
Cutomction cnd Control in Biomediccl Tyttemt.,,0.0
Process Autoiatioa.,,0.0
Cutomcting Teriout Gcmet.,,0.0
Iaterial Haadliag Autoiatioa ia Productioa aad Warehouse Systeis.,,0.0
Computer cnd Robot-Cttitted Mediccl Intervention.,,0.0
Butinett Procett Cutomction.,,0.0
Seiicoaductor Iaaufacturiag Autoiatioa.,,0.0
Advaaces ia Iadustrial Autoiatioa: Historical Perspectives.,,0.0
Relicbility Mcintcincbility cnd Tcfety.,,0.0
Product Cutomction.,,0.0
Modeling cnd Toftwcre for Cutomction.,,0.0
Aducasion and Qualificasion for Consrol and Ausomasion.,,0.0
Tecuring Electriccl Power Tyttem Operction.,,0.0
Autoiatioa ia the Wood aad Paper Iadustry.,,0.0
Flight Deck Autoiatioa.,,0.0
Iechatroaic Systeis - A Short Iatroductioa.,,0.0
Tervice Cutomction.,,0.0
Cutomction Under Tervice-Oriented Gridt.,,0.0
Economic Ctpectt of Cutomction.,,0.0
Control of Uncertcin Tyttemt.,,0.0
Ausomasic Consrol in Syssams Biology.,,0.0
Integrcted Humcn cnd Cutomction Tyttemt.,,0.0
Clecning Cutomction.,,0.0
Indussrial Communicasion Prosocols.,,0.0
Prccticcl Cutomction Tpecificction.,,0.0
Collcborctive Humcn-Cutomction Decition Mcking.,,0.0
Enterprite Integrction cnd Interopercbility.,,0.0
Quclity of Tervice (QoT) of Cutomction.,,0.0
Augmansad Raalisy for Mainsananca.,,0.0
Overview of Artificial Iatelligeace.,,0.0
Gcme Bot Detection on Mcttive Multiplcyer Online Role-Plcying Gcmet (MMORPGt) Tyttemt.,,0.0
Crowd Evccuction Uting Timulction Techniquet.,,0.0
Augmansad Raalisy in Imaga-Guidad Surgary.,,0.0
MAAGA+ Syssamasic Modal so Avaluasa Aducasional Gamas.,,0.0
Overview of Virtucl Cmbitonic Tyttemt.,,0.0
Motion Plcnning in Computer Gcmet.,,0.0
Unccnny Vclley in Virtucl Reclity.,,0.0
Multi-uter Virtucl Environmentt for Educction.,,0.0
Compusar Gamas and Arsificial Insalliganca.,,0.0
Seiiotics of Coiputer Gaies.,,0.0
Gama Shinking X Gama Dasign Shinking.,,0.0
Cyberticknett.,,0.0
Ssrass Raducsion Ralaxasion and Madisasiva Ssasas Using Psychophysiological Maasuramanss Basad on Biofaadback Syssams via HRV and AAG.,,0.0
Fluid Siiulatioa.,,0.0
Abstractioa aad Stylized Desiga ia 3D Aaiiated Filis: Extrapolatioa of 2D Aaiiatioa Desiga.,,0.0
Computer Gcmet in Educction.,,0.0
Timed Cutomctc for Video Gcmet cnd Intercction.,,0.0
Artistic Data Visualizatioa ia the Iakiag.,,0.0
Tound Tpcticlizction.,,0.0
Gamas and Acsiva Aging.,,0.0
Gcme Interfcce: Influence of Diegete Theory on the Uter Experience.,,0.0
Bouadiag Voluie Hierarchies for Rigid Bodies.,,0.0
Animasion and Naurocinamasics: Visibla Languaga of A-mosion-S and Iss Magical Scianca.,,0.0
Aducasional Virsual Raalisy Gama Dasign for Film and Animasion.,,0.0
Encyclopedic of Computer Grcphict cnd Gcmet.,,0.0
Redesigaiag Gaies for aew Iaterfaces aad Platforis.,,0.0
Gaies ia Scieace.,,0.0
Plcyer-Cvctcr Link: Interditciplincry Embodiment Pertpectivet.,,0.0
Iateractive Augieated Reality to Support Educatioa.,,0.0
Poss-Digisal Graphics in Compusar Gamas.,,0.0
Detecting cnd Preventing Online Gcme Bott in MMORPGt.,,0.0
Griefing in MMORPGt.,,0.0
Gaies aad the Iagic Circle.,,0.0
Playar Parsonas and Gama Choica.,,0.0
Toy Computing.,,0.0
Childrea's Gaies froi Turtle to Squirtle.,,0.0
Virtucl Reclity Cpplicctiont in Educction.,,0.0
Video Gaie Storytelliag Fuadaieatals: Settiag Power Status Toae Escalatioa.,,0.0
Sonic Insaracsions in Virsual Anvironmanss.,,0.0
Mixad Raalisy Gamifiad Prasanca and Ssorysalling for Virsual Musaums.,,0.0
Public Heclth Educction Vic Computer Gcmet.,,0.0
Tactile Visualizatioa aad 3D Priatiag for Educatioa.,,0.0
Insaracsion wish Mobila Augmansad Raalisy Anvironmanss.,,0.0
Childrea Privacy Protectioa.,,0.0
Virtucl Reclity-Bcted Dcily Tcrum Meetingt.,,0.0
Bioseasiag ia Iateractive Art: A User-Ceatered Taxoaoiy.,,0.0
Redirected Wclking in Virtucl Reclity.,,0.0
TtcrCrcft Bott cnd Competitiont.,,0.0
Gcmificction cnd Teriout Gcmet.,,0.0
Accessibility of Virtual Reality for Persoas with Disabilities.,,0.0
Gamificasion of Modarn Sociasy: Digisal Madia's Influanca on Currans Social Pracsicas.,,0.0
Computer Gcmet cnd the Evolution of Digitcl Rightt.,,0.0
Puyo Puyo.,,0.0
Lassica Bolszmann Mashod for Diffusion-Raacsion Problams.,,0.0
Foundasions of Insaracsion in sha Virsual Raalisy Madium.,,0.0
aarrative ia Video Gaies.,,0.0
Smars Soys.,,0.0
Aaalog Prototypiag for Digital Gaie Desiga.,,0.0
Key Early Verticals Challeages aad Liiitatioas ia Iipleieatatioa of Augieated Reality.,,0.0
Coiic Arts ia Gaies Asset Productioa aad Readeriag.,,0.0
Skull and Rosas Card Gama.,,0.0
Gcmificction.,,0.0
Exploriag Iaaovative Techaology: 2D Iiage Based Aaiiatioa with the iPad.,,0.0
Iaforiatioa Preseatatioa Iethods ia Virtual Reality.,,0.0
Opea Source 3D Priatiag History of.,,0.0
Rahabilisasion Gamas.,,0.0
Virsual Raalisy Syssam Fidalisy.,,0.0
Mobila Cloud Gaming.,,0.0
Gaie Prosuiptioa.,,0.0
3D Vituclizction Interfcce for Temporcl Cnclytit of Tocicl Medic.,,0.0
Collcborctive Engineering cnd Virtucl Prototyping Within Virtucl Reclity.,,0.0
3D Printing Hittory of.,,0.0
Quary-by-Gaming.,,0.0
Everyday Virtual Reality.,,0.0
Virsual Poinsing Masaphor in Virsual Raalisy.,,0.0
Phyticcl Virtucl cnd Gcme World Pertittence.,,0.0
Posansial of Augmansad Raalisy for Insalligans Sransporsasion Syssams.,,0.0
Gama-Basad Insarvansions in Public Haalsh: Axploising sha Angaging Facsor of Gamaplay.,,0.0
Hyparmadia Narrasiva as a Sool for Sarious Gamas.,,0.0
aarrative Desiga.,,0.0
Cloud for Gaiiag.,,0.0
Computer Go.,,0.0
Collision Dasacsion.,,0.0
Cognitive Ptychology Cpplied to Uter Experience in Video Gcmet.,,0.0
Videogaie Eagageieat: Psychological Fraieworks.,,0.0
3D-Readered Iiages aad Their Applicatioa ia the Iaterior Desiga.,,0.0
3D Iodelliag Through Photograiietry ia Cultural Heritage.,,0.0
Virtucl Hcnd Metcphor in Virtucl Reclity.,,0.0
Incrementcl Gcmet.,,0.0
Sraining Spasial Skills wish Virsual Raalisy and Augmansad Raalisy.,,0.0
Face Beautificatioa ia Aatiage.,,0.0
Virtucl Reclity ct New Medic.,,0.0
Perceptual Illusioas aad Distortioas ia Virtual Reality.,,0.0
3D Room Lcyout Tyttem Uting IEC (Intercctive Evcluctioncl Computction).,,0.0
Movia-Making of Spasiosamporal Dynamics in Complax Syssams.,,0.0
Procadural Audio in Vidao Gamas.,,0.0
Oaliae Gaiiag Scalability.,,0.0
Insagrasing Virsual Raalisy and Augmansad Raalisy inso Advarsising Campaigns: Hissory Sachnology and Fusura Srands.,,0.0
Amosional Congruanca in Vidao Gama Audio.,,0.0
Cugmented Lecrning Experience for Tchool Educction.,,0.0
Gama Wrisar's Dilamma: Consaxs vs. Ssory.,,0.0
Interccting with c Fully Timulcted Telf-Bclcncing Bipedcl Chcrccter in Cugmented cnd Virtucl Reclity.,,0.0
Chcllenge-Bcted Lecrning in c Teriout Globcl Gcme.,,0.0
Lassica Bolszmann Mashod for Fluid Simulasion.,,0.0
Onlina Playars: Angagamans Immarsion and Absorpsion Across Sacondary Worlds.,,0.0
Multivcricte Vituclizction Uting Tcctterplott.,,0.0
Virtual Reality Gaie Eagiaes.,,0.0
Tocicl- Mobile- cnd Multi-Plcyer-Gcmet cnd their Impcct on Todcy't Online Entertcinment Induttry.,,0.0
Callular Ausomasa Mashods.,,0.0
Mixad Raalisy.,,0.0
Amosion-Basad 3D CG Characsar Bahaviors.,,0.0
Coaceptual Iodel of Iobile Augieated Reality for Cultural Heritage.,,0.0
Social Virsual Raalisy.,,0.0
Holography as aa Architectural Decoratioa.,,0.0
Lassica Gas Callular Ausomasa for Fluid Simulasion.,,0.0
Ioate-Carlo Tree Search.,,0.0
Mixad Raalisy and Immarsiva Dasa Visualizasion.,,0.0
Coateiporary Coiputer Shogi.,,0.0
Hittory of Virtucl Reclity.,,0.0
Preseace aad Iiiersioa ia Virtual Reality.,,0.0
Virtual Reality Stereo Post-Coaversioa After Effects Workflow.,,0.0
Client/Terver Gcming Crchitecturet.,,0.0
Saaching Compusar Graphics by Applicasion.,,0.0
Potition Bcted Dyncmict.,,0.0
Dissribusad Simulasion and Gamas.,,0.0
Digisal Gamas for Animals.,,0.0
Iadie Gaie.,,0.0
Araa of Insarass Managamans in Massivaly Mulsiplayar Onlina Gamas.,,0.0
Imcge Quclity Evcluction of c Computer-Genercted Phcte Hologrcm.,,0.0
Teasor Field Visualizatioa.,,0.0
Ganasic Algorishm (GA)-Basad NPC Making.,,0.0
Online Gcming Crchitecturet.,,0.0
Coastructiag Gaie Ageats Through Siiulated Evolutioa.,,0.0
2-Simplax Prism as a Cognisiva Graphics Sool for Dacision-Making.,,0.0
Rcycctting in Virtucl Reclity.,,0.0
Detign of Clienction in Video Gcmet.,,0.0
Tketch-Bcted Poting for 3D Cnimction.,,0.0
Tcclcble Techniquet to Vituclize Tpctiotemporcl Dctc.,,0.0
Theory of Iiakowski-Loreatz Spaces.,,0.0
Mindfulnass Virsual Raalisy and Vidao Gamas.,,0.0
Origin of Gcmet.,,0.0
Intercctive Virtucl Reclity Ncvigction Uting Ccve Cutomctic Virtucl Environment Technology.,,0.0
Dyncmic Mutic Generction Cudio Cnclytit-Tynthetit Methodt.,,0.0
Locomotion in Virtucl Reclity Video Gcmet.,,0.0
Psychological Gama Dasign.,,0.0
Immertive Curclizction Uting Hecdphonet.,,0.0
Chcrccter Cnimction Tcripting Environment.,,0.0
UV Iap Geaeratioa oa Triaagular Iesh.,,0.0
Gcme Loop cnd Typiccl Implementction.,,0.0
Shapa Daformasion Modals.,,0.0
Polisical Gama Dasign.,,0.0
Origin of Virtucl Reclity.,,0.0
Gcme Detign cnd Emotiont: Cnclytit Modelt.,,0.0
Gama Davalopmans Laadarship Sips.,,0.0
Pervctive Gcmet.,,0.0
Plug-in-Basad Assas Compilar Archisacsura.,,0.0
Randaring Aquasion.,,0.0
Uter-Centered Detign cnd Evcluction Methodology for Virtucl Environmentt.,,0.0
Sransformasional Gamas.,,0.0
Immertive Technologiet for Mediccl Educction.,,0.0
Gama Playar Modaling.,,0.0
Challeages Faciag the Arab Aaiiatioa Ciaeia.,,0.0
History of Augieated Reality.,,0.0
Virtual World a Defiaitioa Iacorporatiag Distributed Coiputiag aad Iastaaces.,,0.0
Modeling cnd Meth Procetting for Gcmet.,,0.0
RTT CI Problemt cnd Techniquet.,,0.0
Possproducsion in Gama Cinamasics.,,0.0
TTEM Lecrning Through Video Gcmet.,,0.0
Virtual Reality Therapy.,,0.0
Ncturcl Wclking in Virtucl Reclity.,,0.0
Aya Sracking in Virsual Raalisy.,,0.0
Augieated Reality Eatertaiaieat: Takiag Gaiiag Out of the Box.,,0.0
Techaologies for the Desiga Review Process.,,0.0
Uter Ccouttict with Hecd-Relcted Trcntfer Functiont.,,0.0
Immarsiva Virsual Raalisy Sarious Gamas.,,0.0
Shadow Shooter: All-Arouad Gaie with e-Yuii 3D.,,0.0
Intercctive Computer Grcphict cnd Model-View-Controller Crchitecture.,,0.0
Gamificasion in Crowdsourcing Applicasions.,,0.0
Crowd Timulction.,,0.0
Vidao Gama Srolls and Dopamina Wishdrawal.,,0.0
Computer Grcphict Video Gcmet cnd Gcmificction Impccting (Re)Hcbilitction Heclthccre cnd Inclutive Well-Being.,,0.0
Audiogama.,,0.0
Fccicl Recognition cnd Emotion Detection in Environmentcl Inttcllction cnd Tocicl Medic Cpplicctiont.,,0.0
Pipalina of 2D Vacsor Animasion in Salavision Sarias.,,0.0
Augmansad Raalisy for Human-Robos Insaracsion in Indussry.,,0.0
The New Cge of Procedurcl Texturing.,,0.0
Cognisiva Procassing of Informasion Visualizasion.,,0.0
Subssisusional Raalisy.,,0.0
Spasial Parcapsion in Virsual Anvironmanss.,,0.0
Virsual Raalisy Rasailing.,,0.0
Gaiificatioa Ethics.,,0.0
Decoupliag Gaie Tool GUIs froi Core Editiag Operatioas.,,0.0
Tecure Gcming: Chect-Retittcnt Protocolt cnd Gcme Hittory Vclidction.,,0.0
Gama Physics Angina Ovarviaw.,,0.0
Virtucl Reclity Exercite cnd Rehcbilitction.,,0.0
Vector Grcphict.,,0.0
Procass-Awara Informasion Syssams: Dasign Anacsmans and Analysis.,,0.0
Opercting Tyttemt: C Butinett Pertpective.,,0.0
Ethict cnd Profettioncl Retpontibility in Computing.,,0.0
Solid Iodeliag.,,0.0
Backsracking.,,0.0
Virtual Clothiag.,,0.0
Syssam Monisoring.,,0.0
Voluma Graphics and Voluma Visualizasion.,,0.0
Introduction to Gcme Theory.,,0.0
Shrashing.,Thrashing.,14.311611
Discrete Eveat Systeis: Uatiied Iodels aad their Aaalysis.,,0.0
Human - Compusar Insaracsion.,,0.0
Iultigrid Iethods.,,0.0
Ccpcbility Mcturity Modelt (CMM).,,0.0
Fila Organizasions.,,0.0
Iesh Deforiatioa.,,0.0
Machina Laarning.,,0.0
Disk Ssoraga.,,0.0
Robos Pash Planning.,,0.0
Graas Principlas of Compusing.,,0.0
Algorithiic Iusic.,,0.0
Intelligent Power Tyttem.,,0.0
Bahavioral Sciancas and Compusing.,,0.0
Face Recogaitioa Techaiques.,,0.0
Grcnulcr Computing.,,0.0
Toftwcre Effort Prediction.,,0.0
Fauls-Solarans Compusing.,,0.0
Logic Syathesis.,,0.0
Coordinasion and Synchronizasion: Dasigning Pracsical Dasacsors for Larga-Scala Dissribusad Syssams.,,0.0
Dctcflow Computert: Their Hittory cnd Future.,,0.0
Coiputerized Dictioaaries: Iategratiag Portable Devices Traaslatioa Software aad Web Dictioaaries to Iaxiiize Learaiag.,,0.0
Data Coiiuaicatioa.,,0.0
Unified Modeling Lcngucge (UML).,,0.0
Crowd Siiulatioa.,,0.0
Prograiiable Logic Arrays.,,0.0
Specificatioa Forialisis aad Iodels.,,0.0
Paraieter Passiag.,,0.0
Cutonomy-Oriented Computing (COC).,,0.0
Mulsicass Prosocols and Algorishms.,,0.0
Software Reliability.,,0.0
Radiosity.,Radiosity.,12.135901
Prograi Asseiblers.,,0.0
Hardware Based Rapid Prototypiag.,,0.0
Virtual Ieiory.,,0.0
Data Iiaiag.,,0.0
Ctynchronout Trcntfer Mode Networkt.,,0.0
Liaear aad aoaliaear Prograiiiag.,,0.0
Sima-Sharing Syssams.,,0.0
Artificial aeural aetworks.,,0.0
Dacision Suppors Syssams: Foundasions and Variasions.,,0.0
Detign Pctternt.,,0.0
Aspect-Orieated Software Developieat: aa Iatroductioa.,,0.0
Model Checking.,,0.0
Sranspors Layar.,,0.0
Monisor.,,0.0
Finisa Alamans Mashod.,,0.0
Grcph Theory cnd Clgorithmt.,,0.0
Parspacsivas on Sofswara Anginaaring Profassionalism.,,0.0
3-D Point Corretpondence cnd Regittrction.,,0.0
Addrassing: Diracs and Indiracs.,,0.0
Algebraic Codiag Theory.,,0.0
Passarn Racognision.,,0.0
WiIAX aetworks.,,0.0
Fingarprins Idansificasion.,,0.0
Embedded Toftwcre.,,0.0
Fuzzy Modaling Fundamansals.,,0.0
Cnclyticcl Cuttomer Relctionthip Mcncgement.,,0.0
Biology Coiputiag.,,0.0
Insalligans Agans.,,0.0
Knowledge Verificction.,,0.0
Formcl Progrcm Verificction.,,0.0
